simulation_s,vx,vy,wz
100.46000000000001,0.07236629407088707,-0.010554974818351794,0.0
100.47000000000001,0.07090108204277219,-0.010341266538528994,0.0
100.48400000000001,0.07090108204277219,-0.010341266538528994,0.0
100.494,0.06971364611407362,-0.010168073249876822,0.0
100.50200000000001,0.06946840829734985,-0.010132304125030803,0.0
100.51400000000001,0.06946840829734985,-0.010132304125030803,0.0
100.518,0.06887469033300159,-0.010045707480705046,0.0
100.524,0.06805751128789028,-0.009926517954079138,0.0
100.534,0.06666765266254719,-0.009723800333478489,0.0
100.546,0.06531157288739887,-0.00952600952198268,0.0
100.55600000000001,0.06531157288739887,-0.00952600952198268,0.0
100.566,0.06399449280711714,-0.009333907005115253,0.0
100.58000000000001,0.06399449280711714,-0.009333907005115253,0.0
100.59,0.06270670048615395,-0.009146076249975078,0.0
100.60000000000001,0.06270670048615395,-0.009146076249975078,0.0
100.61,0.06270670048615395,-0.009146076249975078,0.0
100.61800000000001,0.061437112984238415,-0.00896090075597716,0.0
100.62,0.061437112984238415,-0.00896090075597716,0.0
100.626,0.061437112984238415,-0.00896090075597716,0.0
100.634,0.06024967705553934,-0.00878770746732844,0.0
100.64800000000001,0.060182978990751666,-0.008777979231128162,0.0
100.658,0.058961361361722836,-0.008599800375716588,0.0
100.668,0.058961361361722836,-0.008599800375716588,0.0
100.68,0.05775961144825071,-0.008424519322970352,0.0
